Probability,Token
0.002248705131933093,Ġblack
0.0023687700740993023,Ġblack
0.002495722146704793,Ġblack
0.002627221867442131,Ġblack
0.002760497387498617,Ġblack
0.0028928485698997974,Ġblack
0.0030217114835977554,Ġblack
0.0031448062509298325,Ġblack
0.0032604581210762262,Ġblack
0.0033676528837531805,Ġblack
0.0034661993850022554,Ġblack
0.0035558207891881466,Ġblack
0.0036367904394865036,Ġblack
0.0037098941393196583,Ġblack
0.0037758133839815855,Ġblack
0.0038351831026375294,Ġblack
0.0038887604605406523,Ġblack
0.003937471192330122,Ġblack
0.003981953486800194,Ġblack
0.004022727720439434,Ġblack
0.004060402046889067,Ġblack
0.004095545969903469,Ġblack
0.004128290805965662,Ġblack
0.004159312229603529,Ġblack
0.004188565071672201,Ġblack
0.004216618370264769,Ġblack
0.004243649076670408,Ġblack
0.004269778728485107,Ġblack
0.0042951577343046665,Ġblack
0.004319883417338133,Ġblack
0.004344302695244551,Ġblack
0.0043684979900717735,Ġblack
0.00439252657815814,Ġblack
0.004416573792695999,Ġblack
0.0044405232183635235,Ġblack
0.004464882891625166,Ġblack
0.004489350598305464,Ġblack
0.004514007363468409,Ġblack
0.004539151675999165,Ġblack
0.004564778879284859,Ġblack
0.004590780474245548,Ġblack
0.004617608617991209,Ġblack
0.00464482419192791,Ġblack
0.00467279925942421,Ġblack
0.004701613448560238,Ġblack
0.004731004126369953,Ġblack
0.004761366173624992,Ġblack
0.004792503546923399,Ġblack
0.004824499133974314,Ġblack
0.0048575871624052525,Ġblack
0.004891677759587765,Ġblack
0.004926711320877075,Ġblack
0.0049629793502390385,Ġblack
0.005000032484531403,Ġblack
0.0050384714268147945,Ġblack
0.005078078247606754,Ġblack
0.00511858519166708,Ġblack
0.005160701926797628,Ġblack
0.005204072687774897,Ġblack
0.005248412489891052,Ġblack
0.005294466391205788,Ġblack
0.005341615527868271,Ġblack
0.005390164442360401,Ġblack
0.005440122913569212,Ġblack
0.005491422954946756,Ġblack
0.005544140003621578,Ġblack
0.005598326213657856,Ġblack
0.005653738044202328,Ġblack
0.005710867699235678,Ġblack
0.005769295152276754,Ġblack
0.005829025525599718,Ġblack
0.0058901370503008366,Ġblack
0.005952904932200909,Ġblack
0.00601676432415843,Ġblack
0.006082175765186548,Ġblack
0.006149155553430319,Ġblack
0.006217523943632841,Ġblack
0.006287491414695978,Ġblack
0.006358711048960686,Ġblack
0.006431544199585915,Ġblack
0.006505673751235008,Ġblack
0.006581588182598352,Ġblack
0.006659093778580427,Ġblack
0.006738300900906324,Ġblack
0.0068195476196706295,Ġblack
0.006902297958731651,Ġblack
0.006987322587519884,Ġblack
0.007074458058923483,Ġblack
0.007163741625845432,Ġblack
0.00725526874884963,Ġblack
0.0073489537462592125,Ġblack
0.007444712799042463,Ġblack
0.007542380131781101,Ġblack
0.007640961091965437,Ġblack
0.0077403332106769085,Ġblack
0.007839403115212917,Ġblack
0.007937322370707989,Ġblack
0.008033180609345436,Ġblack
0.008125691674649715,Ġblack
0.00821375660598278,Ġblack
0.008297068998217583,Ġblack
0.008374370634555817,Ġblack
0.00844534207135439,Ġblack
0.008509856648743153,Ġblack
0.008567094802856445,Ġblack
0.008618230000138283,Ġblack
0.008663073182106018,Ġblack
0.008701582439243793,Ġblack
0.008734369650483131,Ġblack
0.008762138895690441,Ġblack
0.008784830570220947,Ġblack
0.008803360164165497,Ġblack
0.008817688561975956,Ġblack
0.008828816935420036,Ġblack
0.008837249130010605,Ġblack
0.008842901326715946,Ġblack
0.008847035467624664,Ġblack
0.00884929858148098,Ġblack
0.008851118385791779,Ġblack
0.00885265413671732,Ġblack
0.008854466490447521,Ġblack
0.008857821114361286,Ġblack
0.008862640708684921,Ġblack
0.008870030753314495,Ġblack
0.008880230598151684,Ġblack
0.008894192986190319,Ġblack
0.008911669254302979,Ġblack
0.008933011442422867,Ġblack
0.00895879790186882,Ġblack
0.008988650515675545,Ġblack
0.009021934121847153,Ġblack
0.009057345800101757,Ġblack
0.009095956571400166,Ġblack
0.009135399013757706,Ġblack
0.00917383749037981,Ġblack
0.009211237542331219,Ġblack
0.009245425462722778,Ġblack
0.009274976328015327,Ġblack
0.009298124350607395,Ġblack
0.009313974529504776,Ġblack
0.009320857934653759,Ġblack
0.009317922405898571,Ġblack
0.009303790517151356,Ġblack
0.009276988916099072,Ġblack
0.009236208163201809,Ġblack
0.009179117158055305,Ġof
0.009103679098188877,Ġof
0.009007707238197327,Ġof
0.008887667208909988,Ġof
0.008741773664951324,Ġof
0.008566751144826412,Ġof
0.008361918851733208,Ġof
0.008125988766551018,Ġof
0.00785856507718563,Ġof
0.007558251265436411,Ġof
0.007224588189274073,Ġof
0.006848731078207493,Ġof
0.00641462579369545,Ġof
0.006061625201255083,Ġof
0.005680914502590895,Ġof
0.004766516387462616,Ġof
0.0048887040466070175,Ġof
0.004850830417126417,Ġof
0.004514073953032494,Ġof
0.004213539883494377,Ġof
0.003977734129875898,Ġof
0.0038052229210734367,Ġof
0.0036915421951562166,Ġof
0.003625635989010334,Ġof
0.003593611530959606,Ġof
0.0035833693109452724,Ġof
0.003585575381293893,Ġof
0.0035940036177635193,Ġof
0.003605616744607687,Ġof
0.003621789626777172,Ġof
0.0036448666360229254,Ġof
0.0036739555653184652,Ġof
0.00370522728189826,Ġof
0.003734064055606723,Ġof
0.0037584654055535793,Ġof
0.003778971266001463,Ġof
0.003796004457399249,Ġof
0.0038106765132397413,Ġof
0.0038233136292546988,Ġof
0.003834444098174572,Ġof
0.00384414941072464,Ġof
0.0038527557626366615,Ġof
0.0038603846915066242,Ġof
0.003867077874019742,Ġof
0.0038729701191186905,Ġof
0.003878349903970957,Ġof
0.00388298905454576,Ġof
0.003887208178639412,Ġof
0.0038908468559384346,Ġof
0.0038942256942391396,Ġeyes
0.003896957030519843,Ġeyes
0.003899569856002927,Ġeyes
0.0039016916416585445,Ġeyes
0.0039037580136209726,Ġeyes
0.0039055102970451117,Ġeyes
0.0039069559425115585,Ġeyes
0.003908257931470871,Ġeyes
0.003909214399755001,Ġeyes
0.0039101759903132915,Ġeyes
0.003910765517503023,Ġeyes
0.00391145097091794,Ġeyes
0.00391179695725441,Ġeyes
0.003912142477929592,Ġeyes
0.00391232268884778,Ġeyes
0.003912455402314663,Ġeyes
0.003912452608346939,Ġeyes
0.0039122095331549644,Ġeyes
0.003912059124559164,Ġeyes
0.003911761101335287,Ġeyes
0.003911326639354229,Ġeyes
0.003910865634679794,Ġeyes
0.00391040463000536,Ġeyes
0.0039098686538636684,Ġeyes
0.0039093224331736565,Ġeyes
0.00390856945887208,Ġeyes
0.003907811362296343,Ġeyes
0.003907062578946352,Ġeyes
0.003906204830855131,Ġeyes
0.0039053696673363447,Ġeyes
0.0039045163430273533,Ġeyes
0.0039035475347191095,Ġeyes
0.0039026057347655296,Ġeyes
0.0039016003720462322,Ġeyes
0.003900583367794752,Ġeyes
0.003899588482454419,Ġeyes
0.003898572875186801,Ġeyes
0.0038974739145487547,Ġeyes
0.0038963533006608486,Ġeyes
0.0038951963651925325,Ġeyes
0.003894193796440959,Ġeyes
0.0038930135779082775,Ġeyes
0.003891943022608757,Ġeyes
0.0038907029666006565,Ġeyes
0.0038895667530596256,Ġeyes
0.003888397477567196,Ġeyes
0.0038872999139130116,Ġeyes
0.0038861192297190428,Ġeyes
0.0038850342389196157,Ġeyes
0.003883759491145611,Ġeyes
0.0038825543597340584,Ġeyes
0.003881476353853941,Ġeyes
0.003880313830450177,Ġeyes
0.0038791168481111526,Ġeyes
0.0038779417518526316,Ġeyes
0.0038766772486269474,Ġeyes
0.00387565977871418,Ġeyes
0.0038743617478758097,Ġeyes
0.0038733608089387417,Ġeyes
0.0038721924647688866,Ġeyes
0.0038709233049303293,Ġeyes
0.0038698790594935417,Ġeyes
0.0038687644992023706,Ġeyes
0.0038676359690725803,Ġeyes
0.0038664271123707294,Ġeyes
0.0038654303643852472,Ġeyes
0.0038642773870378733,Ġeyes
0.00386337423697114,Ġeyes
0.003862178884446621,Ġeyes
0.0038611884228885174,Ġeyes
0.003860214026644826,Ġeyes
0.0038591185584664345,Ġeyes
0.0038581027183681726,Ġeyes
0.0038570957258343697,Ġeyes
0.003856011899188161,Ġeyes
0.003854889189824462,Ġeyes
0.0038538984954357147,Ġeyes
0.0038530491292476654,Ġeyes
0.003852215362712741,Ġeyes
0.003851099871098995,Ġeyes
0.0038501655217260122,Ġeyes
0.003849268890917301,Ġeyes
0.0038482563104480505,Ġeyes
0.0038474327884614468,Ġeyes
0.0038465559482574463,Ġeyes
0.003845669561997056,Ġeyes
0.003844911465421319,Ġeyes
0.003843911923468113,Ġeyes
0.003843196900561452,Ġeyes
0.003842412494122982,Ġeyes
0.00384151772595942,Ġeyes
0.003840710734948516,Ġeyes
0.0038399130571633577,Ġeyes
0.0038391922134906054,Ġshadows
0.0038384259678423405,Ġshadows
0.003837608266621828,Ġshadows
0.0038368788082152605,Ġshadows
0.0038361477199941874,Ġshadows
0.0038354250136762857,Ġshadows
0.0038346711080521345,Ġshadows
0.003834121162071824,Ġshadows
0.0038333579432219267,Ġshadows
0.003832606365904212,Ġshadows
0.003832037327811122,Ġshadows
0.003831340931355953,Ġshadows
0.003830535337328911,Ġshadows
0.003829911118373275,Ġshadows
0.0038292857352644205,Ġshadows
0.0038287632633000612,Ġshadows
0.0038281765300780535,Ġshadows
0.0038275516126304865,Ġshadows
0.0038268843200057745,Ġshadows
0.003826337167993188,Ġshadows
0.0038256682455539703,Ġshadows
0.003825200954452157,Ġshadows
0.003824634710326791,Ġshadows
0.003823976032435894,Ġshadows
0.003823524573817849,Ġshadows
0.0038230656646192074,Ġshadows
0.0038223969750106335,Ġshadows
0.003821867983788252,Ġshadows
0.003821278689429164,Ġshadows
0.0038208782207220793,Ġshadows
0.0038203750737011433,Ġshadows
0.0038198071997612715,Ġshadows
0.003819321282207966,Ġshadows
0.0038187657482922077,Ġshadows
0.003818295896053314,Ġshadows
0.003817853284999728,Ġshadows
0.0038172996137291193,Ġshadows
0.003816809970885515,Ġshadows
0.003816446289420128,Ġshadows
0.0038159063551574945,Ġshadows
0.0038154604844748974,Ġshadows
0.003815080039203167,Ġshadows
0.00381446722894907,Ġshadows
0.0038141494151204824,Ġshadows
0.003813554299995303,Ġshadows
0.0038131289184093475,Ġshadows
0.0038128169253468513,Ġshadows
0.0038122525438666344,Ġshadows
0.0038118641823530197,Ġshadows
0.0038114076014608145,Ġshadows
0.0038110013119876385,Ġshadows
0.0038105170242488384,Ġshadows
0.0038100960664451122,Ġshadows
0.003809720976278186,Ġshadows
0.0038093202747404575,Ġshadows
0.003808827605098486,Ġshadows
0.0038084338884800673,Ġshadows
0.003808034351095557,Ġshadows
0.003807684173807502,Ġshadows
0.00380722526460886,Ġshadows
0.0038068252615630627,Ġshadows
0.0038063658867031336,Ġshadows
0.003805984277278185,Ġshadows
0.0038054855540394783,Ġshadows
0.003805117914453149,Ġshadows
0.003804705571383238,Ġshadows
0.0038042867090553045,Ġshadows
0.0038039637729525566,Ġshadows
0.00380355934612453,Ġshadows
0.00380304385907948,Ġshadows
0.0038026461843401194,Ġshadows
0.0038022762164473534,Ġshadows
0.003801897633820772,Ġshadows
0.003801431506872177,Ġshadows
0.00380102451890707,Ġshadows
0.0038006529211997986,Ġshadows
0.003800123929977417,Ġshadows
0.0037996310275048018,Ġshadows
0.0037993257865309715,Ġshadows
0.0037989874836057425,Ġshadows
0.003798488061875105,Ġshadows
0.003798009594902396,Ġshadows
0.0037976971361786127,Ġshadows
0.003797289915382862,Ġshadows
0.003796693868935108,Ġshadows
0.0037963436916470528,Ġshadows
0.003795843804255128,Ġshadows
0.003795414697378874,Ġshadows
0.003795130643993616,Ġshadows
0.0037946305237710476,Ġshadows
0.0037941881455481052,Ġshadows
0.0037937979213893414,Ġshadows
0.0037933061830699444,Ġshadows
0.00379285030066967,Ġshadows
0.003792417934164405,Ġshadows
0.003792064730077982,Ġshadows
0.0037915906868875027,Ġshadows
0.0037912512198090553,Ġshadows
0.0037907417863607407,Ġshadows
0.003790313843637705,Ġshadows
0.0037898877635598183,Ġshadows
0.003789472859352827,Ġshadows
0.0037887797225266695,Ġshadows
0.0037884481716901064,Ġshadows
0.0037879999727010727,Ġshadows
0.003787578782066703,Ġshadows
0.0037870067171752453,Ġshadows
0.0037864716723561287,Ġshadows
0.0037860795855522156,Ġshadows
0.0037856497801840305,Ġshadows
0.0037851238157600164,Ġshadows
0.0037847147323191166,Ġshadows
0.003784215310588479,Ġshadows
0.003783688647672534,Ġshadows
0.0037832388188689947,Ġshadows
0.0037827007472515106,Ġshadows
0.0037822583690285683,Ġshadows
0.0037817105185240507,Ġshadows
0.0037812362425029278,Ġshadows
0.0037806732580065727,Ġshadows
0.0037802252918481827,Ġshadows
0.003779839491471648,Ġshadows
0.0037793575320392847,Ġshadows
0.0037787670735269785,Ġshadows
0.003778265556320548,Ġshadows
0.00377773679792881,Ġshadows
0.0037771398201584816,Ġshadows
0.003776716999709606,Ġshadows
0.003776146564632654,Ġshadows
0.0037756317760795355,Ġshadows
0.003775034798309207,Ġshadows
0.003774663433432579,Ġshadows
0.003773968666791916,Ġshadows
0.003773623611778021,Ġshadows
0.003773069242015481,Ġshadows
0.0037724641151726246,Ġshadows
0.003771876683458686,Ġshadows
0.0037714187055826187,Ġshadows
0.0037708659656345844,Ġshadows
0.003770322073251009,Ġshadows
0.003769732778891921,Ġshadows
0.0037691649049520493,Ġshadows
0.003768543479964137,Ġshadows
0.0037681558169424534,Ġshadows
0.003767537884414196,Ġshadows
0.0037670081946998835,Ġshadows
0.003766493173316121,Ġshadows
0.0037659378722310066,Ġshadows
0.00376530853100121,Ġshadows
0.003764824941754341,Ġshadows
0.0037642442621290684,Ġshadows
0.0037636118941009045,Ġshadows
0.0037630645092576742,Ġshadows
0.0037625262048095465,Ġshadows
0.0037618824280798435,Ġshadows
0.003761336440220475,Ġshadows
0.0037608258426189423,Ġshadows
0.003760111751034856,Ġshadows
0.003759564133360982,Ġshadows
0.0037590700667351484,Ġshadows
0.003758364822715521,Ġshadows
0.003757984610274434,Ġshadows
0.0037572961300611496,Ġshadows
0.0037566113751381636,Ġshadows
0.0037559031043201685,Ġshadows
0.0037554132286459208,Ġshadows
0.003754683770239353,Ġshadows
0.0037542793434113264,Ġshadows
0.0037536874879151583,Ġshadows
0.0037530602421611547,Ġshadows
0.0037525135558098555,Ġshadows
0.0037518267054110765,Ġshadows
0.003751179203391075,Ġshadows
0.0037504928186535835,Ġshadows
0.00374994776211679,Ġshadows
0.0037493444979190826,Ġshadows
0.003748769871890545,Ġshadows
0.003748095128685236,Ġshadows
0.0037474629934877157,Ġshadows
0.003746823873370886,Ġshadows
0.003746239934116602,Ġshadows
0.0037456161808222532,Ġshadows
0.003744988702237606,Ġshadows
0.0037442634347826242,Ġshadows
0.0037437614519149065,Ġshadows
0.003743028035387397,Ġshadows
0.0037425621412694454,Ġshadows
0.0037417744752019644,Ġshadows
0.0037412222009152174,Ġshadows
0.0037405851762741804,Ġshadows
0.0037398531567305326,Ġshadows
0.0037393548991531134,Ġshadows
0.003738667815923691,Ġshadows
0.0037379623390734196,Ġshadows
0.003737393533810973,Ġshadows
0.003736678045243025,Ġshadows
0.0037359828129410744,Ġshadows
0.0037352540530264378,Ġshadows
0.0037347443867474794,Ġshadows
0.0037340151611715555,Ġshadows
0.003733415622264147,Ġshadows
0.0037328251637518406,Ġshadows
0.003732094308361411,Ġshadows
0.003731445176526904,Ġshadows
0.0037307562306523323,Ġshadows
0.003730179974809289,Ġshadows
0.0037295017391443253,Ġshadows
0.0037288053426891565,Ġshadows
0.003728180192410946,Ġshadows
0.0037275184877216816,Ġshadows
0.0037269494496285915,Ġshadows
0.003726112423464656,Ġshadows
0.003725476562976837,Ġshadows
